GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
310M100US31900,31900,"Mansfield, OH Metro Area",48636,616,42894,1046,91.1,0.6,44363,1183,6.9,0.6,28781,3188,0.2,0.1,60250,74128,0.6,0.2,45288,51600,0.0,0.1,-,**,0.3,0.2,41842,54462,0.8,0.3,28750,11280,1.0,0.2,41908,19192,90.6,0.5,44297,1218,3.6,0.5,23946,2751,28.2,0.8,50234,3250,41.0,0.9,52028,1657,27.2,0.8,31749,1301,32315,667,54273,1227,40.9,1.4,52513,3650,59.1,1.4,55481,2314,75.0,1.6,65217,2451,19.5,1.4,26898,1632,5.5,0.8,36774,4834,16321,573,25370,1219,53.8,2.3,22215,1445,48.7,2.1,20791,1700,5.0,1.1,41563,11637,46.2,2.3,30061,2901,39.6,2.4,27263,2463,6.6,1.3,45735,6022,32.5,(X),(X),(X),32.2,(X),(X),(X),31.5,(X),(X),(X)
310M100US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",214396,1244,33218,611,85.8,0.6,34055,682,0.5,0.1,46290,35540,0.3,0.1,22703,10611,1.1,0.1,79952,11379,0.0,0.1,-,**,11.5,0.5,25144,1243,0.7,0.1,33223,6788,85.6,0.3,31035,560,12.7,0.3,46469,2313,3.9,0.3,17508,1730,41.9,0.5,35330,1143,35.3,0.5,38434,1226,18.8,0.4,24558,866,176120,1705,35630,731,55.8,0.7,32367,853,44.2,0.7,39414,912,70.5,0.8,42928,1026,23.9,0.8,19442,1348,5.6,0.4,30358,3316,38276,1186,18901,1212,52.8,1.8,15324,1330,46.9,2.0,13270,1177,5.9,0.9,40481,10365,47.2,1.8,23769,2677,38.8,2.0,20734,1815,8.5,1.1,45899,7818,29.9,(X),(X),(X),30.7,(X),(X),(X),23.5,(X),(X),(X)
310M100US32780,32780,"Medford, OR Metro Area",83370,724,43664,1146,94.5,0.5,44289,1137,0.4,0.1,33776,11504,0.8,0.2,32731,6497,0.9,0.2,48438,26564,0.1,0.1,40625,22209,0.9,0.2,27354,14813,2.4,0.4,31230,4953,7.1,0.5,33813,4985,88.9,0.6,45244,1338,4.7,0.5,26611,2741,28.4,0.6,45613,2502,39.1,0.7,52453,2269,27.8,0.6,37267,1637,53966,1105,53448,1490,40.1,1.2,45435,2584,59.9,1.2,57984,1879,75.9,1.3,62975,1905,17.5,1.2,26593,1313,6.6,0.8,31184,4955,29404,947,27145,1230,56.7,1.8,25050,1501,46.6,2.0,22286,1310,10.1,1.2,47799,10047,43.3,1.8,30938,2219,33.0,2.1,26001,2141,10.2,1.6,47290,10600,26.8,(X),(X),(X),26.9,(X),(X),(X),24.1,(X),(X),(X)
310M100US32820,32820,"Memphis, TN-MS-AR Metro Area",480924,2292,47477,524,52.7,0.3,61708,798,42.8,0.3,33581,522,0.2,0.1,37295,7015,1.7,0.1,76335,4711,0.0,0.1,102586,79484,1.4,0.1,31202,3102,1.2,0.1,40098,6475,3.4,0.1,33703,2871,51.0,0.2,62765,929,4.1,0.2,20018,1426,36.9,0.3,48974,914,40.6,0.3,57348,903,18.3,0.2,34725,794,324597,2548,57734,673,46.1,0.5,51962,891,53.9,0.5,61695,852,63.2,0.5,79370,1190,29.2,0.5,28195,702,7.6,0.4,37483,2000,156327,2255,29879,668,53.3,0.8,26674,669,47.3,0.9,25009,778,6.0,0.5,47156,3351,46.7,0.8,32957,1166,38.7,0.9,30767,720,8.0,0.5,50365,3761,29.3,(X),(X),(X),30.5,(X),(X),(X),25.0,(X),(X),(X)
310M100US32900,32900,"Merced, CA Metro Area",74496,748,43565,1385,69.3,1.1,47334,1847,4.3,0.4,33944,9056,1.2,0.2,32969,16389,5.6,0.4,57465,5891,0.2,0.1,52049,49999,17.2,1.0,32461,1668,2.1,0.3,41234,5433,45.9,0.8,36010,1612,42.5,0.7,53792,2648,5.0,0.5,23781,2715,38.9,0.9,44003,2472,37.8,0.8,52894,1983,18.2,0.6,33431,2411,58214,882,48561,1558,56.1,1.2,41180,2276,43.9,1.2,57148,2391,68.8,1.3,60554,2025,21.9,1.1,23675,2389,9.3,0.9,34954,3556,16282,692,26184,1237,51.2,2.1,22424,1758,41.9,2.0,20125,2254,9.3,1.7,30489,4839,48.8,2.1,31016,2469,38.2,2.3,28136,2492,10.6,1.7,41875,6817,29.4,(X),(X),(X),29.4,(X),(X),(X),25.9,(X),(X),(X)
310M100US33100,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",2015983,6869,48582,334,76.3,0.1,51702,351,17.7,0.1,37671,554,0.2,0.1,42582,5265,2.0,0.1,63599,2013,0.0,0.1,37431,18509,2.3,0.1,43077,1238,1.4,0.1,47866,1828,36.5,0.2,42582,471,43.7,0.1,59204,565,2.5,0.1,29992,1207,32.5,0.2,53219,492,39.4,0.2,57425,597,25.6,0.1,32872,380,1309286,7457,57166,463,43.4,0.3,53777,581,56.6,0.3,59798,539,68.3,0.3,71591,651,23.7,0.3,33682,532,8.1,0.2,42487,915,706697,5137,31950,317,53.9,0.4,26704,358,46.6,0.4,23555,426,7.2,0.3,54952,2248,46.1,0.4,39324,637,35.6,0.4,33873,768,10.5,0.3,62145,1958,30.4,(X),(X),(X),31.2,(X),(X),(X),27.3,(X),(X),(X)
310M100US33140,33140,"Michigan City-La Porte, IN Metro Area",42569,543,47754,1390,90.3,0.6,49826,1477,8.0,0.5,23926,5137,0.2,0.1,47891,26882,0.3,0.1,31354,14703,0.0,0.1,-,**,0.6,0.2,23261,5271,0.6,0.2,55893,22799,3.2,0.3,39940,7900,87.7,0.6,49991,1482,3.7,0.4,24722,4314,30.2,0.8,51279,3836,42.1,0.8,59714,3348,24.1,0.7,33933,1910,28281,678,58310,2528,41.4,1.3,52520,4310,58.6,1.3,61499,2050,73.7,1.8,68958,2059,19.8,1.5,27050,3443,6.5,1.0,37827,7171,14288,666,27722,1480,50.2,2.4,22307,1529,44.7,2.4,20737,1214,5.5,1.2,49619,13524,49.8,2.4,34740,3218,41.1,2.4,31875,2425,8.7,1.4,51750,15049,25.0,(X),(X),(X),24.8,(X),(X),(X),25.2,(X),(X),(X)
310M100US33260,33260,"Midland, TX Metro Area",49898,507,59391,1650,86.3,0.6,62565,1985,6.7,0.5,40137,6449,0.6,0.2,38269,25553,1.2,0.2,72037,10300,0.0,0.1,-,**,3.9,0.5,49485,4735,1.3,0.3,56477,5695,30.0,0.7,49387,3996,61.0,0.8,71616,2112,6.4,0.7,34421,2322,37.3,0.9,64206,2597,37.7,0.9,73077,4386,18.5,0.6,36937,2641,35944,720,69730,2721,48.4,1.4,65735,3171,51.6,1.4,73497,3473,75.0,1.7,83445,3144,18.0,1.4,30741,1636,7.0,1.3,48396,7444,13954,661,33467,2214,55.8,2.8,28576,1657,49.0,3.0,26634,1863,6.8,1.6,60492,15433,44.2,2.8,42400,4865,38.3,2.7,40020,3237,5.9,1.5,60417,19849,26.5,(X),(X),(X),26.2,(X),(X),(X),25.9,(X),(X),(X)
310M100US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",618680,1732,53966,391,79.4,0.2,61158,493,15.2,0.2,27482,852,0.4,0.1,38961,6893,2.1,0.1,66409,2879,0.0,0.1,47692,64975,1.7,0.1,33771,2021,1.2,0.1,41757,3602,6.4,0.1,37986,1268,75.1,0.2,62785,473,4.9,0.2,23658,1252,35.0,0.2,58419,910,39.3,0.2,68948,918,20.8,0.2,35386,647,389190,2355,70688,685,46.8,0.4,66314,1007,53.2,0.4,73639,630,72.0,0.4,86822,541,21.3,0.4,29557,960,6.8,0.2,42162,1516,229490,2034,32286,474,54.5,0.5,27931,636,46.6,0.5,25331,539,7.9,0.3,53179,3199,45.5,0.5,38578,995,35.7,0.5,34007,885,9.8,0.4,56799,2119,26.4,(X),(X),(X),26.5,(X),(X),(X),24.6,(X),(X),(X)
310M100US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1279694,2538,66751,367,86.5,0.1,70926,416,6.5,0.1,29765,848,0.5,0.1,40051,3991,4.0,0.1,66194,2077,0.0,0.1,50638,30383,1.0,0.1,42796,2620,1.3,0.1,48750,2907,3.5,0.1,43270,1569,84.3,0.1,71709,415,4.3,0.1,31561,797,38.1,0.1,72426,584,39.9,0.1,80815,634,17.7,0.1,40747,483,828798,3705,83112,496,48.8,0.3,83073,786,51.2,0.3,83144,628,78.1,0.3,95623,508,15.6,0.2,37962,838,6.3,0.2,49836,1381,450896,3333,40484,359,53.5,0.4,36057,433,44.3,0.5,31476,410,9.3,0.3,65592,1464,46.5,0.4,45494,748,35.0,0.4,39777,701,11.4,0.3,70883,1395,20.7,(X),(X),(X),20.9,(X),(X),(X),18.8,(X),(X),(X)
310M100US33540,33540,"Missoula, MT Metro Area",45565,501,44653,1437,94.9,0.4,45687,1504,0.4,0.2,25500,58986,2.1,0.4,30386,4305,0.7,0.2,22022,6747,0.1,0.1,76705,45164,0.2,0.2,26588,66391,1.5,0.3,19974,6917,2.0,0.3,30886,9006,93.3,0.5,45932,1518,11.1,0.8,22173,1835,34.2,0.9,48501,3817,37.3,0.8,58747,2285,17.5,0.6,37414,3118,26039,724,62806,1658,43.0,1.6,58713,3250,57.0,1.6,64693,1889,76.0,1.9,70354,2190,15.3,1.6,31157,3113,8.7,1.3,45873,7705,19526,817,25112,1345,51.4,2.1,23698,1201,37.7,2.2,21508,1635,13.7,1.4,30245,3253,48.6,2.1,27666,2427,32.9,2.2,23930,2258,15.7,1.9,35869,6234,26.4,(X),(X),(X),25.0,(X),(X),(X),26.2,(X),(X),(X)
310M100US33660,33660,"Mobile, AL Metro Area",156772,1141,42973,765,63.6,0.4,52061,876,32.9,0.4,27896,985,0.8,0.2,48173,15942,1.5,0.2,45491,8268,0.0,0.1,-,**,0.4,0.1,24893,7424,0.8,0.1,42895,5138,1.8,0.2,37890,3804,62.2,0.5,52298,912,4.7,0.3,20567,1774,32.7,0.5,47803,1784,40.5,0.5,50560,1321,22.0,0.4,33472,1367,105597,1324,52654,903,43.5,0.8,48425,1569,56.5,0.8,55373,1402,66.8,0.9,67263,1581,27.0,0.8,25127,861,6.2,0.5,42844,4143,51175,1265,25738,1139,53.8,1.2,21039,1103,48.6,1.3,19384,907,5.2,0.8,44510,6599,46.2,1.2,32405,1649,38.4,1.3,28625,2709,7.8,0.9,50302,6568,24.2,(X),(X),(X),25.6,(X),(X),(X),20.5,(X),(X),(X)
310M100US33700,33700,"Modesto, CA Metro Area",165999,953,49866,817,81.2,0.6,50686,1009,2.8,0.2,37015,8320,1.1,0.1,41291,8392,4.7,0.2,55279,4233,0.5,0.1,45156,21312,6.8,0.4,43387,2981,3.0,0.2,49103,3817,31.9,0.4,41575,1361,57.6,0.4,56157,1463,4.3,0.4,30436,2037,36.9,0.5,52444,1437,39.2,0.4,61334,1793,19.7,0.4,35375,1410,123582,1210,55548,1262,51.2,0.8,50284,1310,48.8,0.8,62263,1895,71.4,0.9,67873,1420,19.7,0.8,28264,1427,8.9,0.5,40700,2985,42417,1122,29716,1411,53.4,1.4,25062,1596,44.6,1.5,22144,1533,8.9,1.0,45893,8583,46.6,1.4,34816,1955,35.2,1.4,30952,1634,11.4,1.2,53135,6979,30.4,(X),(X),(X),30.2,(X),(X),(X),26.9,(X),(X),(X)
310M100US33740,33740,"Monroe, LA Metro Area",65595,878,38634,1219,66.2,0.7,48688,1734,31.8,0.7,23717,2124,0.4,0.2,57604,63284,0.5,0.1,57853,12838,0.1,0.1,91250,29936,0.3,0.2,44920,2314,0.7,0.2,33333,21647,1.6,0.3,37813,14345,65.1,0.7,48898,1801,5.5,0.5,18685,2605,33.2,0.7,42050,2457,38.5,0.7,50211,2885,22.7,0.6,29774,1647,43518,980,50686,2117,45.6,1.3,46037,3495,54.4,1.3,53946,2522,66.2,1.4,69658,2511,27.6,1.3,21032,1778,6.2,0.9,38710,5590,22077,1032,22860,1700,57.1,2.0,19339,1611,52.2,2.2,18362,1689,5.0,1.1,32992,13455,42.9,2.0,30486,2577,35.8,2.1,26466,2173,7.1,1.4,45347,7867,28.3,(X),(X),(X),29.1,(X),(X),(X),26.0,(X),(X),(X)
310M100US33780,33780,"Monroe, MI Metro Area",58292,507,54588,1350,96.1,0.3,54943,1339,1.9,0.2,30354,8171,0.3,0.1,32159,21870,0.4,0.1,109107,58907,0.0,0.1,-,**,0.4,0.2,60167,33845,0.8,0.2,47778,40233,1.9,0.2,48250,8511,94.8,0.4,55051,1343,2.6,0.5,22306,8424,30.3,0.6,61167,2930,44.3,0.7,66313,2020,22.9,0.5,35488,1252,41952,643,65080,1837,41.8,1.0,65371,2704,58.2,1.0,64835,2146,78.4,1.3,75290,1821,15.5,1.2,30997,2701,6.1,0.7,44282,5379,16340,581,28561,2110,50.3,2.1,22098,1562,45.9,2.0,20553,1345,4.5,1.1,58516,2163,49.7,2.1,36181,2686,39.8,2.2,32086,2676,9.9,1.5,53547,11715,26.5,(X),(X),(X),26.6,(X),(X),(X),25.2,(X),(X),(X)
310M100US33860,33860,"Montgomery, AL Metro Area",141078,1175,47317,1036,56.6,0.4,61093,1316,40.4,0.5,32642,1459,0.2,0.1,64375,35104,1.3,0.1,72412,6199,0.0,0.1,8365,6722,0.6,0.1,45043,15720,0.9,0.2,30616,7043,1.8,0.2,38604,6262,55.5,0.4,61526,1308,5.1,0.4,20746,1728,35.6,0.5,50164,1872,38.4,0.4,57583,2159,20.9,0.4,37697,1312,94716,1294,59910,1444,45.5,0.9,54712,2109,54.5,0.9,63258,1579,66.4,0.9,78356,1897,27.4,0.9,26705,1340,6.2,0.5,39510,2722,46362,1143,29322,1056,55.8,1.4,26586,1548,50.2,1.4,24937,1377,5.6,0.8,42580,4527,44.2,1.4,32107,1580,36.9,1.6,30403,1332,7.3,0.9,43527,8281,27.2,(X),(X),(X),27.7,(X),(X),(X),24.7,(X),(X),(X)
310M100US34060,34060,"Morgantown, WV Metro Area",48557,690,42751,1685,94.6,0.5,42950,1714,2.0,0.4,22384,8521,0.2,0.1,38438,25394,2.3,0.3,56332,18117,0.0,0.1,-,**,0.1,0.1,46250,52520,0.7,0.2,21429,9664,1.1,0.3,22019,3359,93.7,0.6,43209,1756,15.0,1.0,9089,1576,31.9,0.9,52568,3054,34.5,0.8,59042,2711,18.5,0.6,33471,1574,27407,706,60787,1952,38.4,1.6,62027,3780,61.6,1.6,60337,2251,80.5,1.4,68422,2215,13.1,1.2,29068,4019,6.4,1.1,40137,7614,21150,764,20764,1306,48.9,2.0,19769,1313,38.7,2.2,18812,1374,10.3,1.5,27250,9068,51.1,2.0,21838,2290,39.2,2.1,19153,2471,11.9,1.4,36234,5729,25.4,(X),(X),(X),26.4,(X),(X),(X),23.6,(X),(X),(X)
310M100US34100,34100,"Morristown, TN Metro Area",52864,782,37677,1173,95.0,0.5,38105,1232,3.0,0.4,25609,3870,0.2,0.1,28594,29696,0.3,0.1,73164,26148,0.0,0.1,-,**,0.6,0.3,36797,15460,0.9,0.2,23664,14130,3.8,0.3,35443,6345,91.9,0.5,38201,1193,3.3,0.5,22404,8448,30.0,0.9,45346,2716,40.0,0.8,41727,1970,26.7,0.7,28270,1855,36568,731,46958,1894,40.4,1.2,43878,2439,59.6,1.2,49075,1929,76.9,1.5,54710,2174,17.2,1.3,24908,1903,5.9,1.0,30067,5751,16296,728,20179,1090,55.7,2.0,17522,1011,50.1,2.1,16366,999,5.6,1.2,33576,4727,44.3,2.0,25466,2691,35.9,2.0,21754,2044,8.4,1.5,40205,5563,28.0,(X),(X),(X),29.2,(X),(X),(X),24.2,(X),(X),(X)
310M100US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",45474,491,56457,1420,91.7,0.8,57594,1483,0.4,0.2,51695,5279,1.3,0.2,43606,5879,1.4,0.2,41210,7949,0.1,0.1,51250,54281,3.0,0.6,39245,12962,2.1,0.4,49413,8225,10.5,0.7,38292,2645,84.9,0.7,59451,1412,3.8,0.5,34455,4418,30.5,0.7,58373,3180,39.3,0.7,68184,1688,26.4,0.5,40961,2077,31212,680,66085,1711,40.7,1.2,57575,2872,59.3,1.2,70891,2224,78.2,1.5,75374,1782,15.3,1.2,31411,2441,6.5,1.0,45325,6593,14262,588,33826,1650,55.4,1.9,29167,1530,46.0,1.9,25944,2027,9.4,1.8,58819,9945,44.6,1.9,40417,3287,34.4,2.1,34576,2359,10.1,1.5,63889,7302,24.7,(X),(X),(X),24.0,(X),(X),(X),23.8,(X),(X),(X)
310M100US34620,34620,"Muncie, IN Metro Area",46068,642,38215,1271,90.8,0.6,39518,1379,4.2,0.4,29086,4092,0.2,0.1,16719,21432,1.1,0.2,45714,27887,0.0,0.1,-,**,0.6,0.2,23971,8632,3.1,0.4,22109,3085,1.2,0.2,25625,16978,90.2,0.6,39540,1381,11.4,0.8,18471,3964,28.8,0.7,44878,2114,35.2,0.8,51761,2456,24.6,0.6,31231,1243,27856,571,52503,1786,40.0,1.7,52519,3549,60.0,1.7,52491,1921,73.4,1.7,61969,1993,19.4,1.4,24301,2224,7.2,1.2,35341,5603,18212,615,22614,1013,54.7,1.7,20899,1167,42.6,1.9,20024,1138,12.1,1.7,24913,3680,45.3,1.7,24947,2182,31.8,2.0,23380,2066,13.5,1.9,29237,4730,27.8,(X),(X),(X),26.4,(X),(X),(X),29.0,(X),(X),(X)
310M100US34740,34740,"Muskegon-Norton Shores, MI Metro Area",65247,562,40843,813,83.6,0.5,44671,952,13.1,0.4,20383,1510,0.7,0.2,33350,18032,0.4,0.1,28295,32236,0.0,0.1,-,**,0.6,0.2,46802,10598,1.6,0.3,30028,6713,2.8,0.3,33857,4111,81.8,0.5,45066,900,4.4,0.5,17731,1851,31.6,0.7,43431,2157,40.3,0.8,50619,1588,23.6,0.5,31449,1066,45401,668,49994,1418,43.3,1.1,44241,2632,56.7,1.1,53566,1717,71.0,1.2,61305,1378,21.9,1.1,20789,1512,7.0,0.7,35836,2808,19846,781,23178,972,54.7,1.7,21061,742,48.7,1.7,20222,805,6.0,1.0,35463,12876,45.3,1.7,27631,2397,37.0,1.7,25091,1722,8.3,1.1,45714,10169,25.8,(X),(X),(X),25.2,(X),(X),(X),26.1,(X),(X),(X)
310M100US34820,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",113412,1635,42183,1182,83.8,0.6,45084,1342,11.7,0.5,24969,2280,0.4,0.1,36250,39829,1.1,0.1,46888,17238,0.1,0.1,30642,8037,2.1,0.3,35270,7347,0.9,0.2,31869,13791,3.9,0.3,35885,4428,82.0,0.6,45262,1359,5.1,0.4,24039,4354,30.1,0.6,43694,1625,38.1,0.5,48546,1740,26.7,0.5,37177,1272,73654,1303,51478,1416,36.4,1.1,42275,2758,63.6,1.1,55372,1313,74.5,1.3,61255,1363,18.8,1.0,22934,1762,6.7,0.8,32805,3844,39758,1383,27482,999,53.9,1.8,25169,1123,44.1,1.7,22479,1264,9.9,1.2,39294,4979,46.1,1.8,31471,1479,33.6,1.8,27525,2037,12.5,1.4,41514,2372,25.4,(X),(X),(X),26.1,(X),(X),(X),22.0,(X),(X),(X)
310M100US34900,34900,"Napa, CA Metro Area",49209,596,69571,1746,86.6,0.7,68259,1824,1.5,0.3,75455,17526,0.7,0.2,49500,74870,4.6,0.3,113095,8616,0.1,0.1,86250,59509,4.6,0.6,57798,8994,1.9,0.4,59950,21911,22.1,0.7,54107,5405,70.1,0.8,73355,2500,2.4,0.5,46091,9495,30.3,0.8,69169,3407,41.5,0.8,87585,4125,25.9,0.8,49570,3800,33596,691,80027,2596,44.4,1.5,73558,4545,55.6,1.5,87102,3782,77.5,1.8,93878,2780,15.0,1.5,45985,3983,7.5,1.1,53555,11527,15613,687,45764,2290,58.5,2.1,42962,3731,47.7,2.3,35000,4481,10.8,1.9,69753,13893,41.5,2.1,51981,4530,30.5,2.3,39071,2289,11.0,1.7,82438,16408,23.0,(X),(X),(X),23.5,(X),(X),(X),20.2,(X),(X),(X)
310M100US34940,34940,"Naples-Marco Island, FL Metro Area",120938,1854,56104,1070,92.3,0.5,58888,1305,4.2,0.4,30766,2763,0.2,0.1,51850,18373,0.8,0.1,52121,13270,0.0,0.1,-,**,1.6,0.3,32056,3046,0.9,0.2,43897,17576,14.5,0.5,38104,1917,79.9,0.6,63580,1269,1.6,0.2,29169,1987,21.4,0.8,50621,2005,35.5,0.6,63720,2328,41.5,0.7,55954,1687,81533,1509,67209,1751,31.0,0.9,49795,2693,69.0,0.9,74555,1883,82.2,0.9,77468,1980,13.1,0.9,32248,2038,4.7,0.6,39534,4726,39405,1458,37697,1564,58.3,1.5,35000,1908,51.4,1.5,32248,1592,7.0,0.8,57955,6112,41.7,1.5,42206,2820,33.2,1.4,37785,3541,8.5,0.9,56729,5990,30.1,(X),(X),(X),29.4,(X),(X),(X),30.2,(X),(X),(X)
310M100US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",609254,3086,52779,520,80.4,0.2,56508,657,14.9,0.2,36104,979,0.2,0.1,45515,13714,1.8,0.1,66655,4365,0.0,0.1,43816,24756,1.4,0.1,34432,4067,1.1,0.1,45048,2981,4.4,0.1,36496,1483,77.6,0.2,57359,703,5.0,0.2,25954,1021,38.6,0.2,55831,916,38.6,0.3,62890,819,17.8,0.2,38313,977,403673,2768,64619,685,46.0,0.5,62282,1073,54.0,0.5,66461,909,74.8,0.5,77182,755,19.1,0.4,31464,710,6.1,0.3,44219,1284,205581,2859,33256,579,54.4,0.7,30447,622,45.8,0.8,27472,713,8.5,0.5,50585,2692,45.6,0.7,37191,742,35.0,0.6,32744,995,10.6,0.5,58152,2793,25.7,(X),(X),(X),26.0,(X),(X),(X),23.9,(X),(X),(X)
310M100US35300,35300,"New Haven-Milford, CT Metro Area",329956,1462,62234,677,78.9,0.3,68137,838,11.9,0.2,41303,1675,0.2,0.1,39924,3560,2.9,0.1,73467,4091,0.0,0.1,67652,74942,4.5,0.3,31500,1687,1.5,0.1,47516,6049,11.5,0.2,35807,2080,72.6,0.3,71019,934,3.0,0.2,26376,2857,32.8,0.4,65685,1552,41.1,0.4,80245,1242,23.1,0.3,37375,906,214719,1704,79347,1055,45.5,0.6,76450,1296,54.5,0.6,81337,1186,71.2,0.7,97283,1407,22.3,0.7,36136,1136,6.5,0.4,54619,2588,115237,1605,36163,988,56.6,0.9,30267,1176,48.7,0.9,26552,874,7.9,0.5,69923,5744,43.4,0.9,44379,1599,34.4,0.9,39691,1997,9.0,0.6,69606,3496,30.1,(X),(X),(X),31.3,(X),(X),(X),26.3,(X),(X),(X)
310M100US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",453883,2044,47429,471,62.1,0.3,58700,957,32.2,0.2,30303,572,0.4,0.1,33725,5728,2.3,0.1,51794,2895,0.1,0.1,44000,43077,1.7,0.2,40566,2358,1.2,0.1,43662,5389,6.6,0.2,43481,1656,57.7,0.3,60013,904,4.3,0.2,23797,2255,34.5,0.3,50623,972,41.2,0.3,56656,1010,20.0,0.2,32566,672,289261,2256,59760,914,43.8,0.5,54438,1382,56.2,0.5,62860,818,65.7,0.6,79124,873,26.5,0.6,27796,742,7.8,0.3,42512,1928,164622,2312,28992,691,51.5,0.7,25344,714,44.4,0.8,22502,628,7.0,0.4,52245,2511,48.5,0.7,33921,1278,39.0,0.7,29772,1152,9.5,0.5,56247,2281,32.3,(X),(X),(X),34.1,(X),(X),(X),27.8,(X),(X),(X)
310M100US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",6839116,9861,65791,257,64.2,0.1,77285,313,17.1,0.1,45048,382,0.3,0.1,41674,2426,8.7,0.1,75598,724,0.0,0.1,54338,12498,7.9,0.1,38770,592,1.8,0.1,53430,1260,19.0,0.1,43045,355,54.8,0.1,83207,382,2.4,0.1,33665,1139,35.1,0.1,73034,433,40.6,0.1,78938,496,22.0,0.1,39510,260,4535227,11902,79243,378,46.3,0.2,76311,589,53.7,0.2,81302,393,69.4,0.2,100333,444,23.1,0.1,39592,320,7.5,0.1,54534,510,2303889,8560,41473,248,56.5,0.2,34548,339,49.0,0.2,30125,281,7.5,0.1,81156,1460,43.5,0.2,51123,460,34.1,0.2,42763,441,9.4,0.2,89041,1423,33.8,(X),(X),(X),35.6,(X),(X),(X),28.6,(X),(X),(X)
